,x
162,142.51680415272028
163,144.8864233381035
164,140.37910781187944
165,138.97790787476265
166,139.8542202451921
167,134.67503519385232
168,141.36018672047308
169,141.64079075709307
170,139.5217257606178
171,132.5099551265707
172,135.4210641400793
173,138.84739120863492
174,142.20381527064458
175,116.11177312812661
176,137.99860407594343
177,142.35476564329136
178,139.74230876229646
179,140.86196752248802
180,139.86428252405443
181,131.39037475514272
182,135.93751214422508
183,141.0255307400731
184,140.30175069530196
185,135.92629677455182
186,138.99712296742896
187,136.62351819291794
188,138.06906876137685
189,137.83320983505777
190,138.081377754663
191,137.3980392624975
192,137.28496296439437
193,141.185535421461
194,141.2661091727217
195,141.3725352909936
196,109.9253118727097
197,139.9935071634355
198,139.17985454768154
199,137.1922843027196
200,138.65224570131616
201,139.28079217914134
202,131.7968588139449
203,138.00044541567797
204,139.9572192046452
205,135.90050536550828
206,140.74930839644873
207,137.29268044904217
208,138.34031545483117
209,139.23314693032447
210,138.30109142739286
211,117.04687732436557
212,138.84285492888597
213,127.83760574278986
214,144.67228573220726
215,138.93755352715237
216,137.73115343196545
217,137.93174260641703
218,130.1649034290142
219,122.56927132111741
220,135.5530092803164
221,140.17916882440673
222,140.41900929481466
223,132.02023006639615
224,139.03255755050213
225,133.8861458454262
226,138.8202363554638
227,129.43685196324452
228,131.23276354421654
229,135.12012782872148
230,138.96618826500708
231,139.0275168574107
232,131.6988032992505
233,141.69016838847017
234,122.43790438556414
235,135.21044596041457
236,141.09075318041894
237,140.36185849948023
238,138.80160264498136
239,140.65007214993807
240,114.42990475621784
241,138.76935809749565
242,136.9698364136525
243,114.3539855646481
244,143.11380682697202
245,126.29502141382815
246,140.45869842444213
247,136.75332699194308
248,140.65908387718
249,132.3100605690186
250,137.01108752675208
251,142.58390479962924
252,143.49665936028097
253,139.5721883974866
254,139.59258739285525
255,137.7160874070872
256,139.76811762041888
257,136.59810154140223
258,133.9439546084322
259,140.03208005340258
260,140.27013046549038
261,138.44769276286664
262,139.4045690986229
263,135.03366375819303
264,136.79651630957986
265,140.81085417184613
266,139.88686203292727
267,139.81801847842533
268,138.63384135571698
269,137.95394807131626
270,139.83719309410344
271,139.115841897216
272,140.4006233112009
273,138.3945082992145
274,139.2481486211565
275,134.15783877169233
276,141.57943784232435
277,144.67644269162514
278,141.72607644419318
279,137.92292643610048
280,137.31646731871245
281,116.21536356414876
282,136.18029403639412
283,130.32805628860038
284,142.18908569182267
285,139.94374738527793
286,131.67997289279504
287,137.80940657810683
288,137.96237479701827
289,112.11928085886711
290,134.81624651346021
291,139.94869003691403
292,138.2091365849644
293,135.6460099324289
294,133.97235439462335
295,138.50157171192464
296,136.50153832214514
297,131.40149981869692
298,139.0858789263417
299,138.5413011643408
300,144.40745179521173
301,139.23384333928982
302,139.11246469142878
303,136.03197012188969
304,138.79071572017426
305,133.82958823899997
306,136.15210913408347
307,143.40260532389388
308,137.73393591876422
309,140.72297925795831
310,127.42307517176398
311,138.05527923896008
312,127.90949097527046
313,139.9919553289513
314,135.28108940197808
315,142.56808983992732
316,141.67283259207525
317,140.75580815722444
318,144.091814062685
319,128.7188296697341
320,138.21622736877887
321,139.18432495059102
322,139.67029468661886
323,131.12366521420222
324,138.87678093244878
325,136.92390130647647
326,141.01499991091208
327,119.88948396812367
328,122.50632917897516
329,131.1995729729923
330,138.12984761130375
331,126.62923827739894
332,127.05015540096483
333,139.67074717548851
334,137.67317292508994
335,131.20751886905626
336,137.0775542313938
337,142.28555889633617
338,131.8780663380902
339,136.1959559369933
340,129.6862714182119
341,137.04866155819357
342,138.8253161053142
343,139.3610773818781
344,141.03920568943212
345,141.31058966153245
346,137.8255866925184
347,137.41552692793752
348,128.64086226293512
349,138.69386351324994
350,138.0580431489752
351,139.0471686509073
352,126.40768065546344
353,141.36051847197197
354,137.9076215687692
355,140.55079550497828
356,121.00999404720102
357,139.6386294101361
358,134.56678264111892
359,136.82909372010724
360,139.87767229130893
361,133.8021143571436
362,140.15660136049672
363,135.385758746079
364,139.58316685386802
365,138.43165247850155
366,138.92976050430678
367,138.4390784707365
368,115.02642274617646
369,140.50015125922945
370,138.20284751294653
371,137.9277280739687
372,135.94726138476196
373,139.06021715727118
374,136.6144975030296
375,143.32904557176582
376,139.84914579775813
377,130.38833874485775
378,136.52163834484276
379,131.14144112398571
380,138.64801648900243
381,135.55203392201219
382,140.7314563839985
383,139.91666121737566
384,139.29661364366098
385,128.60539953294054
386,141.01739918792515
387,139.3443875887965
388,138.80759196760366
389,141.19456069281475
390,138.74022228881276
391,126.3972268743315
392,114.98744652121721
393,139.07815870742127
394,121.6935753185988
395,121.36513605946261
396,140.2463843206803
397,142.0689434273111
398,137.1336197823739
399,140.24935919280418
400,139.33484709213278
401,138.19084257896452
402,134.41983165322267
403,135.69647488493558
404,139.64127505499175
405,142.50035910133082
406,139.4313989785513
407,135.1695619482109
408,135.57522632053085
409,133.81324682982336
410,132.92184998675998
411,135.6285125617149
412,136.67536646491536
413,139.26356460463623
414,141.53556716705629
415,138.72297204756467
416,129.78528663287082
417,142.05426229869175
418,132.72679510026094
419,143.72359166721188
420,126.220788437206
421,136.85108369919584
422,137.87539595119418
423,141.4153868183962
424,136.59117469528053
425,138.43977984535152
426,136.79225099690854
427,136.38295207595476
428,139.5933916683331
429,139.06672337041542
430,139.76972794805633
431,139.2364306848997
432,136.12262080759234
433,137.9768188571147
434,139.60725551130173
435,138.9697053874561
436,140.20481727759426
437,139.6478789782006
438,140.58504184520083
439,137.1487941270741
440,135.02458459904858
441,140.34458108055833
442,134.31422961184612
443,136.89766224224766
444,141.09079129814538
445,140.51805797052498
446,133.44066654735917
447,139.8146991428442
448,138.75491942235558
449,138.55754313927497
450,140.3122211353153
451,139.39820930168622
452,138.27433437091082
453,142.45261437425387
454,137.25885055481217
455,139.56877172515686
456,116.31370506643874
457,139.106028833924
458,137.9656374478358
459,140.2859155910679
460,139.23576945765666
461,138.6875109355741
462,141.70408091817683
463,117.61465425138242
464,141.3287317141887
465,140.7548639639887
466,134.87155506760965
467,137.0703415853614
468,139.96444139645538
469,133.34831250361646
470,137.12410354874723
471,140.00462947243517
472,140.0221184378892
473,139.29794629738257
474,140.26302712533547
475,141.92110070017205
476,132.0205702316611
477,136.79221722990803
478,139.70520975045972
479,132.77727813933063
480,139.74810661831862
481,139.74038406330897
482,140.41503433996127
483,142.54292952948947
484,138.02874884399336
485,131.27193876747432
486,139.73405007375032
487,143.85567938755423
488,136.4815204394587
489,135.14244465258778
490,130.4647907640849
491,138.29369224948135
492,134.71731534374922
493,141.076532055419
494,144.1342884145906
495,141.63282631473368
496,134.09870112552028
497,142.0477923773452
498,143.09226218525012
499,136.4826518405886
500,136.1651883281179
501,138.88076194878997
502,139.28090281207636
503,138.3835529096868
504,143.21351458583428
505,139.54576333059845
506,140.45370858018114
507,125.51930496594913
508,137.3125700645497
509,141.18706518282843
510,138.28956992606817
511,137.78294751333655
512,138.672887596544
513,131.77317105401784
514,138.5568776216103
515,133.11602962339222
516,138.85333839973987
517,140.02853897404364
518,140.0542316060963
519,138.69577149481938
520,138.50944524315167
521,139.5091851356886
522,139.01797615298054
523,139.05854595110827
524,125.01836273253281
525,132.19746463696336
526,128.1482198470727
527,137.85188339457974
528,138.9614281457859
529,139.58074484567837
530,135.15580379605106
531,133.58583104554327
532,109.44391940731953
533,138.88852889296072
534,139.21340610936582
535,139.68695862129232
536,138.37539718439808
537,142.47505839002088
538,140.90690058234594
539,129.49408882228914
540,141.07103060071947
541,140.0476969477796
542,128.7859825427979
543,138.20872613630502
544,137.22530815704178
545,140.3735884990604
546,140.52858760383043
547,140.21837149783238
548,139.35815212177593
549,137.5041533767075
550,140.96995159929108
551,140.70339721677823
552,140.79512072222866
553,141.40395206573615
554,129.5486088868697
555,137.4687266786614
556,137.8526967166634
557,137.14300357251858
558,142.44028407541595
559,138.34980636409568
560,134.0553578601518
561,139.11540229903508
562,131.28212399796146
563,137.81913876306726
564,138.56742554540358
565,137.58578483921093
566,124.84344797978203
567,139.92456065407205
568,138.8065544910687
569,141.29148028067786
570,127.48917017002385
571,143.9531475297396
572,136.4093895505952
573,140.0162629191449
574,139.2633229755755
575,144.84012537708279
576,140.61451548152868
577,135.48298176213356
578,136.95459363816013
579,137.03844831871433
580,137.63152774525747
581,119.25492162118078
582,133.7564107036449
583,139.20721721463613
584,138.07038594434349
585,140.3001657653005
586,139.94283898450678
587,135.8636443520445
588,140.792421994046
589,136.65112943522385
590,135.43455476681936
591,131.75484836613552
592,140.33611745607274
593,140.83531628446792
594,139.66820850155807
595,142.1915069321116
596,119.08127568579602
597,134.97462756297384
598,142.0098810795471
599,141.22418383329946
600,140.28779901051152
601,140.07897905859716
602,130.7608390425354
603,138.6316731792827
604,132.502205130756
605,139.26046871850338
606,135.04428515369835
607,136.62693116592664
608,131.27264152804588
609,141.04272966069078
610,139.6712209829289
611,136.43473226703034
612,140.86076117471933
613,131.12930932759465
614,135.90450211176358
615,143.09472981223806
616,120.83722706060256
617,139.7767950938872
618,142.3876797270457
619,137.95528198395797
620,140.86179222292273
621,138.85021447126397
622,135.67529264154564
623,141.37232650613896
624,136.14010187161782
625,139.5572291091835
626,141.43593172477242
627,138.15961189152375
628,143.1004769694302
629,140.48161676294657
630,136.29518630444483
631,141.33010073737483
632,138.9174363138241
633,140.224523496728
634,139.36227703880328
635,137.81265643052618
636,137.75142915414014
637,142.72834201300932
638,105.5184123395484
639,134.42834755217604
640,131.92664314583206
641,139.3149937028474
642,137.506144721959
643,130.43688359558234
644,143.19041844313776
645,139.33083024003415
646,134.59551934036386
647,136.78264271082963
648,118.91835575229547
649,139.90109974935763
650,144.5692020431588
651,137.8411475791434
652,110.79132533812015
653,139.45644092349565
654,134.1594660499454
655,135.98960158242915
656,120.53391452094911
657,141.15442753043874
658,137.56715157817567
659,139.17835750720835
660,140.9146737685639
661,132.98806825835211
662,142.4146425729839
663,142.4835560046684
664,137.79686726879024
665,136.5526113542332
666,121.92205956834908
667,133.4525233635326
668,138.3094802516306
669,137.18658608036984
670,139.19186178546758
671,128.52357552687414
672,139.39967101977297
673,139.9820675839352
674,140.76815759338976
675,138.26624263820696
676,136.27249770497673
677,131.73763750743913
678,136.98067369212947
679,137.96097834403918
680,137.89930392902895
681,140.35380777533737
682,135.41583108739218
683,115.48649681916396
684,130.11398929943425
685,137.1350898054402
686,139.78326822626974
687,141.86509589139894
688,129.43081615930498
689,121.77934028541625
690,140.81761882603274
691,136.5117687871647
692,140.6603412792431
693,134.31779806515615
694,141.37450387171575
695,139.61546514072938
696,137.82536159139636
697,129.56263433112866
698,125.5071688457059
699,113.11203502946242
700,134.55688534330034
701,140.7695008908928
702,139.67880391140676
703,137.6561947137783
704,140.62902687578253
705,141.02568431437368
706,137.56651717675962
707,143.5478746011922
708,137.11726231715434
709,137.34999813977194
710,142.94373458791333
711,138.5990320199775
712,128.55455909005343
713,132.9180454274481
714,137.7547026176851
715,138.45104680499432
716,138.5413604756072
717,137.20219193627804
718,132.48017333520633
719,138.21715740946092
720,142.91799047138403
721,140.73442668756383
722,136.05287848920878
723,139.5176789319455
724,139.26930678368353
725,139.13436742005527
726,136.1091414035163
727,139.6532167147297
728,140.90612507662792
729,124.6709614671287
730,142.83967677908916
731,129.41007919453978
732,138.34418397719006
733,139.29065031471058
734,137.77758637040398
735,127.87697556140935
736,139.64645805687292
737,135.48904727064266
738,137.80254393401637
739,122.84691345887848
740,141.85927206218972
741,139.527226313567
742,132.5627180286159
743,139.83337234171475
744,137.49389816559423
745,142.52215887945675
746,137.39354897260455
747,140.05769033992772
748,139.27114761358146
749,133.17170721290606
750,137.10843798343083
751,141.10957108868922
752,141.5466860930642
753,139.6186475451279
754,139.12589462429221
755,139.15941216897286
756,137.15722088685095
757,138.90745875634966
758,137.13353054823853
759,117.55318695588281
760,140.33602768795964
761,141.60320669795948
762,139.2139271961169
763,141.39670330299612
764,136.84926083281138
765,135.27297421680134
766,142.01356102332755
767,138.9030753820955
768,139.17943703910518
769,135.9116826323553
770,105.33208302632363
771,140.17862917795972
772,139.373230849462
773,136.43345102887406
774,136.41423958271793
775,137.499489781222
776,139.36478602941548
777,140.54235004257717
778,136.06086950137166
779,133.99109644028658
780,140.50815390292354
781,140.11293512735264
782,132.9324451730886
783,130.39669338841966
784,136.23149844552688
785,139.17417946609208
786,139.8037122682033
787,135.62377355447808
788,139.49889260607648
789,123.97982772247158
790,138.18164048893132
791,139.77033823146516
792,140.18452929502735
793,138.7846969202541
794,143.13103992267364
795,129.70219674857657
796,139.8659783026264
797,140.05404065901408
798,142.82634346232547
799,140.60799842546544
800,139.17549034418388
801,139.83866074927283
802,138.42859163281386
803,140.68562970166775
804,137.28841815943963
805,140.84556781618952
806,142.19782845429575
807,140.5455888202813
808,128.87043569725685
809,134.2719537424216
810,123.11901207141293
811,139.63821554422194
812,136.0948218086754
813,136.2748003232452
814,133.73573975619527
815,130.5346749833169
816,139.82964757894717
817,137.58720266684287
818,139.17960943559402
819,132.34407747383977
820,139.81990584397562
821,135.7111202602178
822,139.36682361271008
823,126.80257620298471
824,141.6542716404103
825,126.99976231327778
826,137.8473355420777
827,124.12677156282737
828,139.97360041555146
829,141.13154939051668
830,139.85952442718167
831,139.41233649349618
832,139.8878445513311
833,129.18385621790267
834,130.89732950612034
835,137.02674251144475
836,137.210505264372
837,132.97821626581293
838,140.32540539535802
839,135.8942167130269
840,130.5386985232995
841,141.0962508207707
842,140.55864921266183
843,140.7445896612901
844,139.40119507751436
845,138.96827353881798
846,138.0339213075238
847,137.83441860895226
848,139.4227194252843
849,116.16974528820913
850,140.5215670148426
851,136.9710077910756
852,140.4524791475742
853,138.0240645632598
854,136.51417834752326
855,137.29017894724538
856,138.0001328423945
857,137.66370911241296
858,138.70501199182866
859,137.95082916768735
860,138.55143959470473
861,132.6024624195976
862,141.01677462912693
863,140.55064573960559
864,140.58819281915322
865,138.8957808078516
866,134.74729267227949
867,143.11225644827766
868,137.8772981542108
869,138.20154091070606
870,140.63440689039996
871,138.47187893021638
872,135.6646516428916
873,136.79059588851027
874,142.36975125327805
875,134.73843007383468
876,139.15425688351198
877,131.12752444285178
878,137.7937498763247
879,139.85082254358778
880,137.5948156155564
881,140.44485393310518
882,137.82701011834172
883,129.18435435184003
884,138.43184524830122
885,138.04330503851517
886,135.11692915338563
887,144.34802497062128
888,136.74306669836065
889,135.71638469081037
890,139.34501500604813
891,141.24343526237786
892,139.21818017773427
893,131.33532163182764
894,138.4115666549004
895,139.98041586245034
896,136.46200177736335
897,138.57623945960574
898,140.37225985765824
899,139.42847877873103
900,137.9323837342071
901,131.75278485206172
902,139.5953681936058
903,138.8196937562174
904,137.086400853385
905,136.21739865628527
906,139.4785499644646
907,141.9719096445975
908,138.05518915534844
909,138.34206582117656
910,137.3535931709541
911,136.20779706177046
912,140.10348387807628
913,140.79157609031927
914,137.83186428222527
915,141.01378721388582
916,138.42382133734108
917,133.05439291160508
918,130.84854249513478
919,135.3599412380812
920,137.11563688615314
921,137.8540421238696
922,138.5729704803294
923,132.1251600807053
924,140.9157373032867
925,138.49102150276423
926,139.2467544559283
927,139.97833266609547
928,141.09236394691962
929,139.13465748101956
930,133.20414191029178
931,133.31954620467695
932,139.6050906593354
933,139.5912370609921
934,140.34848323932545
935,138.7586147611365
936,137.31471403101386
937,138.19193347950824
938,137.8392908029498
939,143.57388775546053
940,134.73878300445185
941,139.1052594824676
942,116.34927306008991
943,124.12893363663508
944,127.96427098687403
945,135.76972014691677
946,136.10492655480758
947,137.7918417034895
948,136.25690771560602
949,129.7117087835233
950,137.98915862567853
951,134.97053560338216
952,137.07006769636538
953,140.05596744032167
954,121.79770496107237
955,132.66504725118438
956,139.93811852568706
957,140.18855029889022
958,139.43503561255295
959,139.1143407946235
960,140.28267276030988
961,138.07269323285195
962,136.60652797757257
963,131.57175196220598
964,141.0268986010267
965,136.32639819319547
966,143.03458436264032
967,139.98600740192657
968,137.32352739086753
969,137.327095345055
970,131.04006246614048
971,138.88471638533102
972,140.0385942062448
973,136.06160335101578
974,138.53819223115042
975,139.44273474598964
976,135.40116958250107
977,132.80301533910546
978,139.2120261071217
979,125.30048824483939
980,139.85854806844134
981,138.00907483534212
982,140.825885640715
983,139.04149593784996
984,139.23985098989186
985,139.367487096021
986,134.9642516692562
987,139.45721258736256
988,138.23676699672262
989,143.03403826223706
990,138.15337717542462
991,132.73594190534072
992,143.29872109908496
993,130.1594183093657
994,137.3690762190249
995,132.9633248332326
996,140.42940426850583
997,139.64942365600106
998,138.73946608829468
999,138.8092191722779
